start,end,value,accn,fy,fp,form,metric,CIK,CompanyName
2025-04-01,2025-06-30,1245000000,0001113169-25-000023,2025,Q2,10-Q,OperatingExpenses,0001113169,T. Rowe Price
2025-01-01,2025-03-31,145600000,0000038777-25-000075,2025,Q2,10-Q,OperatingIncomeLoss,0000038777,Franklin Templeton
2025-04-01,2025-06-30,154100000,0000038777-25-000135,2025,Q3,10-Q,OperatingIncomeLoss,0000038777,Franklin Templeton
2025-01-01,2025-03-31,151400000,0000038777-25-000075,2025,Q2,10-Q,NetIncomeLoss,0000038777,Franklin Templeton
2025-04-01,2025-06-30,92300000,0000038777-25-000135,2025,Q3,10-Q,NetIncomeLoss,0000038777,Franklin Templeton
2025-01-01,2025-03-31,137100000,0000038777-25-000075,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000038777,Franklin Templeton
2025-04-01,2025-06-30,79000000,0000038777-25-000135,2025,Q3,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000038777,Franklin Templeton
2025-01-01,2025-03-31,20800000,0000038777-25-000075,2025,Q2,10-Q,InterestExpense,0000038777,Franklin Templeton
2025-04-01,2025-06-30,25800000,0000038777-25-000135,2025,Q3,10-Q,InterestExpense,0000038777,Franklin Templeton
2025-01-01,2025-03-31,31100000,0000038777-25-000075,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000038777,Franklin Templeton
2025-04-01,2025-06-30,59900000,0000038777-25-000135,2025,Q3,10-Q,IncomeTaxExpenseBenefit,0000038777,Franklin Templeton
2025-01-01,2025-03-31,-102900000,0000038777-25-000075,2025,Q2,10-Q,NonoperatingIncomeExpense,0000038777,Franklin Templeton
2025-04-01,2025-06-30,22500000,0000038777-25-000135,2025,Q3,10-Q,NonoperatingIncomeExpense,0000038777,Franklin Templeton
2025-01-01,2025-03-31,176800000,0000038777-25-000075,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000038777,Franklin Templeton
2025-04-01,2025-06-30,178000000,0000038777-25-000135,2025,Q3,10-Q,ComprehensiveIncomeNetOfTax,0000038777,Franklin Templeton
2025-01-01,2025-03-31,1965800000,0000038777-25-000075,2025,Q2,10-Q,OperatingExpenses,0000038777,Franklin Templeton
2025-04-01,2025-06-30,1909900000,0000038777-25-000135,2025,Q3,10-Q,OperatingExpenses,0000038777,Franklin Templeton
2025-01-01,2025-03-31,347000000,0001136893-25-000056,2025,Q1,10-Q,OperatingIncomeLoss,0001136893,Fidelity National Information Services
2025-01-01,2025-06-30,755000000,0001136893-25-000117,2025,Q2,10-Q,OperatingIncomeLoss,0001136893,Fidelity National Information Services
2025-04-01,2025-06-30,408000000,0001136893-25-000117,2025,Q2,10-Q,OperatingIncomeLoss,0001136893,Fidelity National Information Services
2025-01-01,2025-03-31,879000000,0001136893-25-000056,2025,Q1,10-Q,GrossProfit,0001136893,Fidelity National Information Services
2025-01-01,2025-06-30,1831000000,0001136893-25-000117,2025,Q2,10-Q,GrossProfit,0001136893,Fidelity National Information Services
2025-04-01,2025-06-30,952000000,0001136893-25-000117,2025,Q2,10-Q,GrossProfit,0001136893,Fidelity National Information Services
2025-01-01,2025-03-31,77000000,0001136893-25-000056,2025,Q1,10-Q,NetIncomeLoss,0001136893,Fidelity National Information Services
2025-01-01,2025-06-30,-393000000,0001136893-25-000117,2025,Q2,10-Q,NetIncomeLoss,0001136893,Fidelity National Information Services
2025-04-01,2025-06-30,-470000000,0001136893-25-000117,2025,Q2,10-Q,NetIncomeLoss,0001136893,Fidelity National Information Services
2025-01-01,2025-03-31,81000000,0001136893-25-000056,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001136893,Fidelity National Information Services
2025-01-01,2025-06-30,93000000,0001136893-25-000117,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001136893,Fidelity National Information Services
2025-04-01,2025-06-30,10000000,0001136893-25-000117,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001136893,Fidelity National Information Services
2025-01-01,2025-03-31,456000000,0001136893-25-000056,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0001136893,Fidelity National Information Services
2025-01-01,2025-06-30,936000000,0001136893-25-000117,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001136893,Fidelity National Information Services
2025-04-01,2025-06-30,481000000,0001136893-25-000117,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001136893,Fidelity National Information Services
2025-01-01,2025-03-31,37000000,0001136893-25-000056,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001136893,Fidelity National Information Services
2025-01-01,2025-06-30,76000000,0001136893-25-000117,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001136893,Fidelity National Information Services
2025-01-01,2025-03-31,60000000,0001136893-25-000056,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0001136893,Fidelity National Information Services
2025-01-01,2025-06-30,-428000000,0001136893-25-000117,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001136893,Fidelity National Information Services
2025-04-01,2025-06-30,-488000000,0001136893-25-000117,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001136893,Fidelity National Information Services
2025-01-01,2025-03-31,558000000,0001136893-25-000056,2025,Q1,10-Q,SellingGeneralAndAdministrativeExpense,0001136893,Fidelity National Information Services
2025-01-01,2025-06-30,1130000000,0001136893-25-000117,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0001136893,Fidelity National Information Services
2025-04-01,2025-06-30,572000000,0001136893-25-000117,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0001136893,Fidelity National Information Services
2025-01-01,2025-03-31,1653000000,0001136893-25-000056,2025,Q1,10-Q,CostOfGoodsAndServicesSold,0001136893,Fidelity National Information Services
2025-01-01,2025-06-30,3317000000,0001136893-25-000117,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0001136893,Fidelity National Information Services
2025-04-01,2025-06-30,1664000000,0001136893-25-000117,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0001136893,Fidelity National Information Services
2025-01-01,2025-03-31,7250000000,0001141391-25-000090,2025,Q1,10-Q,Revenues,0001141391,Mastercard
2025-01-01,2025-06-30,15383000000,0001141391-25-000172,2025,Q2,10-Q,Revenues,0001141391,Mastercard
2025-04-01,2025-06-30,8133000000,0001141391-25-000172,2025,Q2,10-Q,Revenues,0001141391,Mastercard
2025-01-01,2025-03-31,4149000000,0001141391-25-000090,2025,Q1,10-Q,OperatingIncomeLoss,0001141391,Mastercard
2025-01-01,2025-06-30,8926000000,0001141391-25-000172,2025,Q2,10-Q,OperatingIncomeLoss,0001141391,Mastercard
2025-04-01,2025-06-30,4777000000,0001141391-25-000172,2025,Q2,10-Q,OperatingIncomeLoss,0001141391,Mastercard
2025-01-01,2025-03-31,751000000,0001141391-25-000090,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001141391,Mastercard
2025-01-01,2025-06-30,1722000000,0001141391-25-000172,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001141391,Mastercard
2025-04-01,2025-06-30,971000000,0001141391-25-000172,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001141391,Mastercard
2025-01-01,2025-03-31,275000000,0001141391-25-000090,2025,Q1,10-Q,DepreciationAndAmortization,0001141391,Mastercard
2025-01-01,2025-06-30,556000000,0001141391-25-000172,2025,Q2,10-Q,DepreciationAndAmortization,0001141391,Mastercard
2025-04-01,2025-06-30,281000000,0001141391-25-000172,2025,Q2,10-Q,DepreciationAndAmortization,0001141391,Mastercard
2025-01-01,2025-03-31,2380000000,0001141391-25-000090,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001141391,Mastercard
2025-01-01,2025-06-30,6983000000,0001141391-25-000172,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001141391,Mastercard
2025-01-01,2025-03-31,-340000000,0001141391-25-000090,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001141391,Mastercard
2025-01-01,2025-06-30,-567000000,0001141391-25-000172,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001141391,Mastercard
2025-01-01,2025-03-31,-2987000000,0001141391-25-000090,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0001141391,Mastercard
2025-01-01,2025-06-30,-5993000000,0001141391-25-000172,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0001141391,Mastercard
2025-01-01,2025-03-31,159000000,0001141391-25-000090,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001141391,Mastercard
2025-01-01,2025-06-30,199000000,0001141391-25-000172,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001141391,Mastercard
2025-01-01,2025-03-31,-118000000,0001141391-25-000090,2025,Q1,10-Q,NonoperatingIncomeExpense,0001141391,Mastercard
2025-01-01,2025-06-30,-223000000,0001141391-25-000172,2025,Q2,10-Q,NonoperatingIncomeExpense,0001141391,Mastercard
2025-04-01,2025-06-30,-105000000,0001141391-25-000172,2025,Q2,10-Q,NonoperatingIncomeExpense,0001141391,Mastercard
2025-01-01,2025-03-31,88000000,0001141391-25-000090,2025,Q1,10-Q,InvestmentIncomeNet,0001141391,Mastercard
2025-01-01,2025-06-30,158000000,0001141391-25-000172,2025,Q2,10-Q,InvestmentIncomeNet,0001141391,Mastercard
2025-04-01,2025-06-30,70000000,0001141391-25-000172,2025,Q2,10-Q,InvestmentIncomeNet,0001141391,Mastercard
2025-01-01,2025-03-31,3101000000,0001141391-25-000090,2025,Q1,10-Q,OperatingExpenses,0001141391,Mastercard
2025-01-01,2025-06-30,6457000000,0001141391-25-000172,2025,Q2,10-Q,OperatingExpenses,0001141391,Mastercard
2025-04-01,2025-06-30,3356000000,0001141391-25-000172,2025,Q2,10-Q,OperatingExpenses,0001141391,Mastercard
2025-01-01,2025-03-31,5435000000,0001403161-25-000037,2025,Q2,10-Q,OperatingIncomeLoss,0001403161,Visa
2025-04-01,2025-06-30,6177000000,0001403161-25-000052,2025,Q3,10-Q,OperatingIncomeLoss,0001403161,Visa
2025-01-01,2025-03-31,4577000000,0001403161-25-000037,2025,Q2,10-Q,NetIncomeLoss,0001403161,Visa
2025-04-01,2025-06-30,5272000000,0001403161-25-000052,2025,Q3,10-Q,NetIncomeLoss,0001403161,Visa
2025-01-01,2025-03-31,861000000,0001403161-25-000037,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001403161,Visa
2025-04-01,2025-06-30,1061000000,0001403161-25-000052,2025,Q3,10-Q,IncomeTaxExpenseBenefit,0001403161,Visa
2025-01-01,2025-03-31,305000000,0001403161-25-000037,2025,Q2,10-Q,DepreciationAndAmortization,0001403161,Visa
2025-04-01,2025-06-30,317000000,0001403161-25-000052,2025,Q3,10-Q,DepreciationAndAmortization,0001403161,Visa
2025-01-01,2025-03-31,1164000000,0001403161-25-000037,2025,Q2,10-Q,DividendsCommonStock,0001403161,Visa
2025-04-01,2025-06-30,1154000000,0001403161-25-000052,2025,Q3,10-Q,DividendsCommonStock,0001403161,Visa
2025-01-01,2025-03-31,3000000,0001403161-25-000037,2025,Q2,10-Q,NonoperatingIncomeExpense,0001403161,Visa
2025-04-01,2025-06-30,156000000,0001403161-25-000052,2025,Q3,10-Q,NonoperatingIncomeExpense,0001403161,Visa
2025-01-01,2025-03-31,5771796000,0001628280-25-021538,2025,Q1,10-Q,Revenues,0001512673,Block
2025-01-01,2025-06-30,11826253000,0001628280-25-038920,2025,Q2,10-Q,Revenues,0001512673,Block
2025-04-01,2025-06-30,6054457000,0001628280-25-038920,2025,Q2,10-Q,Revenues,0001512673,Block
2025-01-01,2025-03-31,3482193000,0001628280-25-021538,2025,Q1,10-Q,CostOfRevenue,0001512673,Block
2025-01-01,2025-06-30,7000120000,0001628280-25-038920,2025,Q2,10-Q,CostOfRevenue,0001512673,Block
2025-04-01,2025-06-30,3517927000,0001628280-25-038920,2025,Q2,10-Q,CostOfRevenue,0001512673,Block
2025-01-01,2025-03-31,329302000,0001628280-25-021538,2025,Q1,10-Q,OperatingIncomeLoss,0001512673,Block
2025-01-01,2025-06-30,813595000,0001628280-25-038920,2025,Q2,10-Q,OperatingIncomeLoss,0001512673,Block
2025-04-01,2025-06-30,484293000,0001628280-25-038920,2025,Q2,10-Q,OperatingIncomeLoss,0001512673,Block
2025-01-01,2025-03-31,2289603000,0001628280-25-021538,2025,Q1,10-Q,GrossProfit,0001512673,Block
2025-01-01,2025-06-30,4826133000,0001628280-25-038920,2025,Q2,10-Q,GrossProfit,0001512673,Block
2025-04-01,2025-06-30,2536530000,0001628280-25-038920,2025,Q2,10-Q,GrossProfit,0001512673,Block
2025-01-01,2025-03-31,189872000,0001628280-25-021538,2025,Q1,10-Q,NetIncomeLoss,0001512673,Block
2025-01-01,2025-06-30,728330000,0001628280-25-038920,2025,Q2,10-Q,NetIncomeLoss,0001512673,Block
2025-04-01,2025-06-30,538458000,0001628280-25-038920,2025,Q2,10-Q,NetIncomeLoss,0001512673,Block
2025-01-01,2025-03-31,189872000,0001628280-25-021538,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001512673,Block
2025-01-01,2025-06-30,728330000,0001628280-25-038920,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001512673,Block
2025-04-01,2025-06-30,538458000,0001628280-25-038920,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001512673,Block
2025-01-01,2025-03-31,38328000,0001628280-25-021538,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001512673,Block
2025-01-01,2025-06-30,159376000,0001628280-25-038920,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001512673,Block
2025-04-01,2025-06-30,121048000,0001628280-25-038920,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001512673,Block
2025-01-01,2025-03-31,88948000,0001628280-25-021538,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0001512673,Block
2025-01-01,2025-06-30,181345000,0001628280-25-038920,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001512673,Block
2025-01-01,2025-03-31,133336000,0001628280-25-021538,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001512673,Block
2025-01-01,2025-06-30,507658000,0001628280-25-038920,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001512673,Block
2025-01-01,2025-03-31,914708000,0001628280-25-021538,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001512673,Block
2025-01-01,2025-06-30,428928000,0001628280-25-038920,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001512673,Block
2025-01-01,2025-03-31,-1211632000,0001628280-25-021538,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0001512673,Block
2025-01-01,2025-06-30,-2119460000,0001628280-25-038920,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0001512673,Block
2025-01-01,2025-03-31,31882000,0001628280-25-021538,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001512673,Block
2025-01-01,2025-06-30,63192000,0001628280-25-038920,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001512673,Block
2025-01-01,2025-03-31,760699000,0001628280-25-021538,2025,Q1,10-Q,ResearchAndDevelopmentExpense,0001512673,Block
2025-01-01,2025-06-30,1485987000,0001628280-25-038920,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0001512673,Block
2025-04-01,2025-06-30,725288000,0001628280-25-038920,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0001512673,Block
2025-01-01,2025-03-31,453800000,0001262039-25-000017,2025,Q1,10-Q,OperatingIncomeLoss,0001262039,Fortinet
2025-01-01,2025-06-30,911800000,0001262039-25-000028,2025,Q2,10-Q,OperatingIncomeLoss,0001262039,Fortinet
2025-04-01,2025-06-30,458000000,0001262039-25-000028,2025,Q2,10-Q,OperatingIncomeLoss,0001262039,Fortinet
2025-01-01,2025-03-31,1246600000,0001262039-25-000017,2025,Q1,10-Q,GrossProfit,0001262039,Fortinet
2025-01-01,2025-06-30,2561700000,0001262039-25-000028,2025,Q2,10-Q,GrossProfit,0001262039,Fortinet
2025-04-01,2025-06-30,1315100000,0001262039-25-000028,2025,Q2,10-Q,GrossProfit,0001262039,Fortinet
2025-01-01,2025-03-31,433400000,0001262039-25-000017,2025,Q1,10-Q,NetIncomeLoss,0001262039,Fortinet
2025-01-01,2025-06-30,873500000,0001262039-25-000028,2025,Q2,10-Q,NetIncomeLoss,0001262039,Fortinet
2025-04-01,2025-06-30,440100000,0001262039-25-000028,2025,Q2,10-Q,NetIncomeLoss,0001262039,Fortinet
2025-01-01,2025-03-31,96500000,0001262039-25-000017,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001262039,Fortinet
2025-01-01,2025-06-30,173600000,0001262039-25-000028,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001262039,Fortinet
2025-04-01,2025-06-30,77100000,0001262039-25-000028,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001262039,Fortinet
2025-01-01,2025-03-31,35800000,0001262039-25-000017,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0001262039,Fortinet
2025-01-01,2025-06-30,74100000,0001262039-25-000028,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001262039,Fortinet
2025-04-01,2025-06-30,38300000,0001262039-25-000028,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001262039,Fortinet
2025-01-01,2025-03-31,863300000,0001262039-25-000017,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001262039,Fortinet
2025-01-01,2025-06-30,1315200000,0001262039-25-000028,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001262039,Fortinet
2025-01-01,2025-03-31,-110800000,0001262039-25-000017,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001262039,Fortinet
2025-01-01,2025-06-30,-377000000,0001262039-25-000028,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001262039,Fortinet
2025-01-01,2025-03-31,-32700000,0001262039-25-000017,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0001262039,Fortinet
2025-01-01,2025-06-30,-446900000,0001262039-25-000028,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0001262039,Fortinet
2025-01-01,2025-03-31,66500000,0001262039-25-000017,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001262039,Fortinet
2025-01-01,2025-06-30,234300000,0001262039-25-000028,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001262039,Fortinet
2025-01-01,2025-03-31,44300000,0001262039-25-000017,2025,Q1,10-Q,InvestmentIncomeNet,0001262039,Fortinet
2025-01-01,2025-06-30,89300000,0001262039-25-000028,2025,Q2,10-Q,InvestmentIncomeNet,0001262039,Fortinet
2025-04-01,2025-06-30,45000000,0001262039-25-000028,2025,Q2,10-Q,InvestmentIncomeNet,0001262039,Fortinet
2025-01-01,2025-03-31,436600000,0001262039-25-000017,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0001262039,Fortinet
2025-01-01,2025-06-30,878900000,0001262039-25-000028,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001262039,Fortinet
2025-04-01,2025-06-30,442300000,0001262039-25-000028,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001262039,Fortinet
2025-01-01,2025-03-31,792800000,0001262039-25-000017,2025,Q1,10-Q,OperatingExpenses,0001262039,Fortinet
2025-01-01,2025-06-30,1649900000,0001262039-25-000028,2025,Q2,10-Q,OperatingExpenses,0001262039,Fortinet
2025-04-01,2025-06-30,857100000,0001262039-25-000028,2025,Q2,10-Q,OperatingExpenses,0001262039,Fortinet
2025-01-01,2025-03-31,198600000,0001262039-25-000017,2025,Q1,10-Q,ResearchAndDevelopmentExpense,0001262039,Fortinet
2025-01-01,2025-06-30,408100000,0001262039-25-000028,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0001262039,Fortinet
2025-04-01,2025-06-30,209500000,0001262039-25-000028,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0001262039,Fortinet
2025-01-01,2025-03-31,293100000,0001262039-25-000017,2025,Q1,10-Q,CostOfGoodsAndServicesSold,0001262039,Fortinet
2025-01-01,2025-06-30,608000000,0001262039-25-000028,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0001262039,Fortinet
2025-04-01,2025-06-30,314900000,0001262039-25-000028,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0001262039,Fortinet
2025-01-01,2025-03-31,590896000,0001447669-25-000073,2025,Q1,10-Q,CostOfRevenue,0001447669,Twilio
2025-01-01,2025-06-30,1216581000,0001447669-25-000122,2025,Q2,10-Q,CostOfRevenue,0001447669,Twilio
2025-04-01,2025-06-30,625685000,0001447669-25-000122,2025,Q2,10-Q,CostOfRevenue,0001447669,Twilio
2025-01-01,2025-03-31,23082000,0001447669-25-000073,2025,Q1,10-Q,OperatingIncomeLoss,0001447669,Twilio
2025-01-01,2025-06-30,60071000,0001447669-25-000122,2025,Q2,10-Q,OperatingIncomeLoss,0001447669,Twilio
2025-04-01,2025-06-30,36989000,0001447669-25-000122,2025,Q2,10-Q,OperatingIncomeLoss,0001447669,Twilio
2025-01-01,2025-03-31,581567000,0001447669-25-000073,2025,Q1,10-Q,GrossProfit,0001447669,Twilio
2025-01-01,2025-06-30,1184307000,0001447669-25-000122,2025,Q2,10-Q,GrossProfit,0001447669,Twilio
2025-04-01,2025-06-30,602740000,0001447669-25-000122,2025,Q2,10-Q,GrossProfit,0001447669,Twilio
2025-01-01,2025-03-31,20017000,0001447669-25-000073,2025,Q1,10-Q,NetIncomeLoss,0001447669,Twilio
2025-01-01,2025-06-30,42440000,0001447669-25-000122,2025,Q2,10-Q,NetIncomeLoss,0001447669,Twilio
2025-04-01,2025-06-30,22423000,0001447669-25-000122,2025,Q2,10-Q,NetIncomeLoss,0001447669,Twilio
2025-01-01,2025-03-31,6567000,0001447669-25-000073,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001447669,Twilio
2025-01-01,2025-06-30,17736000,0001447669-25-000122,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001447669,Twilio
2025-04-01,2025-06-30,11169000,0001447669-25-000122,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001447669,Twilio
2025-01-01,2025-03-31,49565000,0001447669-25-000073,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0001447669,Twilio
2025-01-01,2025-06-30,99403000,0001447669-25-000122,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001447669,Twilio
2025-01-01,2025-03-31,191042000,0001447669-25-000073,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001447669,Twilio
2025-01-01,2025-06-30,468126000,0001447669-25-000122,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001447669,Twilio
2025-01-01,2025-03-31,-19140000,0001447669-25-000073,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001447669,Twilio
2025-01-01,2025-06-30,382879000,0001447669-25-000122,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001447669,Twilio
2025-01-01,2025-03-31,-125794000,0001447669-25-000073,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0001447669,Twilio
2025-01-01,2025-06-30,-301708000,0001447669-25-000122,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0001447669,Twilio
2025-01-01,2025-03-31,3502000,0001447669-25-000073,2025,Q1,10-Q,NonoperatingIncomeExpense,0001447669,Twilio
2025-01-01,2025-06-30,105000,0001447669-25-000122,2025,Q2,10-Q,NonoperatingIncomeExpense,0001447669,Twilio
2025-04-01,2025-06-30,-3397000,0001447669-25-000122,2025,Q2,10-Q,NonoperatingIncomeExpense,0001447669,Twilio
2025-01-01,2025-03-31,31676000,0001447669-25-000073,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0001447669,Twilio
2025-01-01,2025-06-30,68457000,0001447669-25-000122,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001447669,Twilio
2025-04-01,2025-06-30,36781000,0001447669-25-000122,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001447669,Twilio
2025-01-01,2025-03-31,558485000,0001447669-25-000073,2025,Q1,10-Q,OperatingExpenses,0001447669,Twilio
2025-01-01,2025-06-30,1124236000,0001447669-25-000122,2025,Q2,10-Q,OperatingExpenses,0001447669,Twilio
2025-04-01,2025-06-30,565751000,0001447669-25-000122,2025,Q2,10-Q,OperatingExpenses,0001447669,Twilio
2025-01-01,2025-03-31,254295000,0001447669-25-000073,2025,Q1,10-Q,ResearchAndDevelopmentExpense,0001447669,Twilio
2025-01-01,2025-06-30,497790000,0001447669-25-000122,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0001447669,Twilio
2025-04-01,2025-06-30,243495000,0001447669-25-000122,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0001447669,Twilio
2025-01-01,2025-03-31,-12456000,0001650372-25-000022,2025,Q3,10-Q,OperatingIncomeLoss,0001650372,Atlassian
2025-01-01,2025-03-31,1137041000,0001650372-25-000022,2025,Q3,10-Q,GrossProfit,0001650372,Atlassian
2025-01-01,2025-03-31,-70807000,0001650372-25-000022,2025,Q3,10-Q,NetIncomeLoss,0001650372,Atlassian
2025-01-01,2025-03-31,63453000,0001650372-25-000022,2025,Q3,10-Q,IncomeTaxExpenseBenefit,0001650372,Atlassian
2025-01-01,2025-03-31,23178000,0001650372-25-000022,2025,Q3,10-Q,DepreciationDepletionAndAmortization,0001650372,Atlassian
2025-01-01,2025-03-31,652681000,0001650372-25-000022,2025,Q3,10-Q,NetCashProvidedByUsedInOperatingActivities,0001650372,Atlassian
2025-01-01,2025-03-31,-76970000,0001650372-25-000022,2025,Q3,10-Q,NetCashProvidedByUsedInInvestingActivities,0001650372,Atlassian
2025-01-01,2025-03-31,-134305000,0001650372-25-000022,2025,Q3,10-Q,NetCashProvidedByUsedInFinancingActivities,0001650372,Atlassian
2025-01-01,2025-03-31,14366000,0001650372-25-000022,2025,Q3,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001650372,Atlassian
2025-01-01,2025-03-31,-58545000,0001650372-25-000022,2025,Q3,10-Q,ComprehensiveIncomeNetOfTax,0001650372,Atlassian
2025-01-01,2025-03-31,1149497000,0001650372-25-000022,2025,Q3,10-Q,OperatingExpenses,0001650372,Atlassian
2025-01-01,2025-03-31,685320000,0001650372-25-000022,2025,Q3,10-Q,ResearchAndDevelopmentExpense,0001650372,Atlassian
2025-01-01,2025-03-31,219675000,0001650372-25-000022,2025,Q3,10-Q,CostOfGoodsAndServicesSold,0001650372,Atlassian
2025-01-01,2025-03-31,-12420000,0001561550-25-000123,2025,Q1,10-Q,OperatingIncomeLoss,0001561550,Datadog
2025-01-01,2025-06-30,-47920000,0001561550-25-000220,2025,Q2,10-Q,OperatingIncomeLoss,0001561550,Datadog
2025-04-01,2025-06-30,-35500000,0001561550-25-000220,2025,Q2,10-Q,OperatingIncomeLoss,0001561550,Datadog
2025-01-01,2025-03-31,603925000,0001561550-25-000123,2025,Q1,10-Q,GrossProfit,0001561550,Datadog
2025-01-01,2025-06-30,1264707000,0001561550-25-000220,2025,Q2,10-Q,GrossProfit,0001561550,Datadog
2025-04-01,2025-06-30,660782000,0001561550-25-000220,2025,Q2,10-Q,GrossProfit,0001561550,Datadog
2025-01-01,2025-03-31,24642000,0001561550-25-000123,2025,Q1,10-Q,NetIncomeLoss,0001561550,Datadog
2025-01-01,2025-06-30,27289000,0001561550-25-000220,2025,Q2,10-Q,NetIncomeLoss,0001561550,Datadog
